unit_id,is_unit,sequence,COUNTY,ACRES,geom_acres,MULTIUSE,MAIN_CROP,crop_sequence,t20_slot,t20_peak_date,crop_before,crop_after,crop_after_peak_date,touches_perm_water,lon,lat,x_3310,y_3310
2714197,True,A,Monterey,24.024105036079476,24.024201201625708,S,T20,T20,2,,,,,False,-121.778814,36.694085,-158712.7,-145495.6
2714154,True,A,Monterey,20.931529335550948,20.931613076334113,S,T20,T20,2,,,,,False,-121.69825,36.778031,-151358.1,-136298.7
2714138,True,A,Monterey,22.43537802299509,22.435467750708973,S,T20,T20,2,,,,,False,-121.716978,36.769912,-153043.4,-137170.9
2714136,False,B,Monterey,3.770077643401466,3.770092721779874,S,T20,T20 > X,2,2023-01-30,,X,,False,-121.794667,36.864636,-159768.2,-126516.2
2714135,True,A,Monterey,5.0555964357180745,5.055616647228084,S,T20,T20,2,,,,,False,-121.792029,36.824995,-159616.7,-130925.9
2714134,True,A,Monterey,2.4099274504321557,2.4099370834254636,S,T20,T20,2,,,,,False,-121.689671,36.856946,-150437.3,-127542.5
2714112,True,A,Monterey,2.842593195332075,2.8426045530225204,S,T20,T20,2,,,,,False,-121.715372,36.80313,-152833.6,-133482.0
2714091,False,B,Monterey,11.11195955012911,11.112003992043906,T,T30,T20 > G6 > T30,1,2022-10-03,,G6,2023-03-11,False,-121.742795,36.68965,-155508.4,-146048.1
2714081,True,A,Monterey,1.3163717917889601,1.316377048474698,S,T20,T20,2,,,,,False,-121.724152,36.852672,-153515.5,-127962.2
2714066,True,A,Monterey,5.216390395581523,5.2164112540839636,S,T20,T20,2,,,,,False,-121.78954,36.824947,-159395.1,-130935.4
2716489,True,A,Monterey,28.730370850068727,28.730485717589133,S,T20,T20,2,,,,,False,-121.705943,36.915364,-151769.1,-121024.5
2722310,False,B,Monterey,21.66389080738136,21.663977459994456,S,T20,T20 > X,2,2022-10-26,,X,,False,-121.692547,36.784482,-150837.2,-135591.0
2714050,True,A,Monterey,6.844252974853038,6.844280332890878,S,T20,T20,2,,,,,False,-121.725413,36.869923,-153593.0,-126043.0
2714040,True,A,Monterey,7.75603473567838,7.7560657552449195,S,T20,T20,2,,,,,False,-121.695488,36.744832,-151178.0,-139992.5
2714035,False,B,Monterey,3.5425973333281786,3.5426115038169117,S,T20,T20 > X,2,2022-10-27,,X,,False,-121.663583,36.912315,-148006.9,-121430.3
2714017,False,B,Monterey,28.023549337456373,28.0236614596553,T,T4,T20 > T30 > T4,1,2022-10-03,,T30,2023-07-01,False,-121.731456,36.681472,-154513.4,-146975.4
2714010,True,A,Monterey,4.559422291844676,4.559440515384779,S,T20,T20,2,,,,,False,-121.791249,36.825011,-159547.1,-130925.4
2713971,True,A,Monterey,10.826309211343908,10.826352490599255,S,T20,T20,2,,,,,False,-121.670657,36.766956,-148920.8,-137573.2
2716494,False,B,Monterey,24.63789837873998,24.637996915782153,D,T30,T20 > T30,1,2022-12-21,,T30,2023-08-26,False,-121.678641,36.654991,-149852.8,-150002.9
2724003,False,B,Monterey,31.92083854039175,31.9209664604339,S,T20,T20 > X,2,2022-11-27,,X,,False,-121.674496,36.772453,-149252.2,-136956.2
2716496,False,B,Monterey,11.460633618116729,11.460679442393676,D,T30,T20 > T30,1,2022-11-11,,T30,2023-07-26,False,-121.729219,36.738041,-154199.1,-140692.8
2713942,True,A,Monterey,14.428588513338008,14.428646213432593,S,T20,T20,2,,,,,False,-121.752191,36.748829,-156225.1,-139456.4
2713915,True,A,Monterey,1.6504422673494323,1.650448886352539,S,T20,T20,2,,,,,False,-121.674918,36.867487,-149103.2,-126394.4
2713883,False,B,Monterey,15.049179544153914,15.049239734599835,D,T30,T20 > T30,1,2022-10-03,,T30,2023-08-02,False,-121.738628,36.691922,-155132.0,-145802.5
2713867,True,A,Monterey,2.674332911931871,2.6743436199091697,S,T20,T20,2,,,,,False,-121.715269,36.878298,-152673.3,-125128.7
2713864,True,A,Monterey,3.492858007620439,3.492871966726954,S,T20,T20,2,,,,,False,-121.672348,36.847452,-148913.7,-128624.9
2713852,True,A,Monterey,55.24526888696137,55.24548977730168,S,T20,T20,2,,,,,False,-121.727704,36.730983,-154078.3,-141479.6
2724007,True,A,Monterey,4.362952412438688,4.362969856990286,S,T20,T20,2,,,,,False,-121.71759,36.804173,-153029.1,-133362.5
2713835,True,A,Monterey,0.9227841120841578,0.9227878033465499,S,T20,T20,2,,,,,False,-121.787301,36.841964,-159160.1,-129048.1
2724008,True,A,Monterey,9.77693897180986,9.776978080746378,S,T20,T20,2,,,,,False,-121.787972,36.843272,-159217.0,-128901.6
2713815,True,A,Monterey,12.351429757857115,12.351479173160936,S,T20,T20,2,,,,,False,-121.773663,36.702679,-158235.3,-144549.2
