base_vh,base_vv,clear15,opt15,post_vh,post_vv,pre_vh,pre_vv,field_id,crop_class,d_vv,d_vh
0.41738599703548684,0.09721858924056151,0.0,0.0,-21.562804311259736,-14.312545680739758,-22.173879647567766,-14.129677807827843,4400607,T20,-0.18286787291191509,0.6110753363080299
0.5893460776314257,0.0,0.0,0.0,-20.368309912494134,-7.314537179720523,-22.28480209476344,-7.00802861162063,4400617,T20,-0.30650856809989335,1.9164921822693053
0.37763228879968547,0.0,0.0,0.0,-21.01666628979265,-8.584706130067639,-21.49794968549293,-9.155511430651265,4400642,T20,0.5708053005836256,0.4812833957002809
0.003533936181270138,0.0,0.0,0.0,-17.49856927892699,-9.437306356617958,-19.031377242194147,-10.580565604285717,4400644,T20,1.1432592476677588,1.5328079632671567
0.40715749171366883,0.26449811332695217,0.0,0.0,-20.94937246079214,-12.821543719453594,-21.478419172174643,-13.964417040249893,4405302,T20,1.1428733207962996,0.5290467113825024
0.025268213383519002,0.0,0.08335609900876564,0.0,-18.675621350077368,-9.61313529935359,-19.289600564125752,-9.858707086663095,4405406,T20,0.24557178730950469,0.6139792140483848
0.0,0.0,0.0,0.0,-17.496973564380415,-11.363095562178433,-18.816985538174187,-10.84881426269769,4400668,T20,-0.5142812994807429,1.3200119737937719
1.0,0.8508757353185548,0.0,0.0,-24.419057209197486,-15.886274501128323,-25.815571068545,-15.951095346209192,4400685,T20,0.0648208450808685,1.3965138593475146
0.0,0.0,0.0,0.0,-17.05297041966986,-7.6265279994476245,-17.30339874045521,-7.3854900596400945,4400692,T20,-0.24103793980752997,0.2504283207853497
0.9104121249870236,0.8129347036229626,0.0,0.0,-24.234780120185704,-13.816684108082717,-23.833623508884035,-15.86123590460044,4400698,T20,2.044551796517723,-0.40115661130166913
0.9089676675930319,0.837931268216634,0.34684470955059993,0.0,-23.088357338414443,-14.747335140058013,-23.932576026387245,-15.851520822569581,4400699,T20,1.1041856825115683,0.844218687972802
0.9089167015988981,0.04419426312952871,0.0,0.0,-23.612294566283946,-11.821917970699436,-24.57625530759988,-12.733798654580578,4400713,T20,0.911880683881142,0.9639607413159332
1.0,0.8265814786210769,0.6891104402162463,0.0,-25.073235080353786,-14.592351015179089,-26.217018396162715,-16.127673276496125,4400719,T20,1.5353222613170363,1.1437833158089283
0.2956221198156681,0.10751728110599076,0.0,0.0,-20.739954417450978,-12.712241313327358,-20.97830117183229,-13.492242342026625,4400738,T20,0.7800010286992674,0.23834675438131114
0.44758176137936495,0.025555849615643184,0.0,0.0,-21.293682676854647,-12.426194847135783,-21.848307534245407,-12.757864011125275,4405137,T20,0.331669163989492,0.5546248573907597
0.06518306894218477,0.0,0.46579204571084837,0.0,-17.837522740182205,-8.22535810718082,-19.628916551064822,-8.987672733845416,4400759,T20,0.7623146266645957,1.7913938108826173
1.0,0.8109503032882837,0.7098542087900396,0.0,-24.416664136395866,-14.165729575824269,-24.492776750673475,-16.006049835116634,4400762,T20,1.8403202592923655,0.07611261427760851
0.3388488495107114,0.0,1.0,0.0,-21.002004351716543,-9.995069442794083,-21.726940317248573,-10.324021451897943,4400773,T20,0.32895200910386,0.7249359655320298
0.98821775512167,0.9242569972107341,0.0,0.0,-23.582988864015245,-16.011751635260623,-24.156077621823584,-16.249280511015975,4400774,T20,0.23752887575535198,0.573088757808339
0.28423373759647197,0.01403895626607865,0.0,0.0,-18.329870826459587,-10.529425290632133,-20.471247665970765,-11.283118183946861,4400793,T20,0.753692893314728,2.141376839511178
0.5472228920504781,0.0,0.0,0.0,-21.014558980158988,-8.40015839234901,-22.14920946760036,-9.213425209944864,4404240,T20,0.8132668175958546,1.1346504874413732
0.028266072460179908,0.0,0.0,0.0,-17.88714361152302,-10.27340992933787,-18.872162914336297,-10.40925362265924,4400796,T20,0.13584369332136959,0.9850193028132779
0.9399725506248343,0.5951457947075679,0.0,0.0,-23.781771305124657,-15.401260937543736,-24.86123639883515,-15.164991225144085,4400820,T20,-0.23626971239965044,1.0794650937104926
1.0,0.8180994729907773,0.016304347826086953,0.0,-22.792859675386755,-15.42319773038246,-25.17465559890721,-16.423988820169644,4400821,T20,1.0007910897871835,2.381795923520457
0.8463007639726579,0.5363892239646161,0.0,0.0,-21.9051889363798,-13.91915945208602,-23.311660391599823,-15.047898978656809,4400825,T20,1.1287395265707882,1.4064714552200215
0.8185977859778597,0.13756457564575647,0.0,0.0,-23.79286364899806,-12.376643382009897,-23.320011479771953,-13.111771787511765,4400838,T20,0.7351284055018681,-0.4728521692261083
0.76774684025468,0.7184263042858497,0.0,0.0,-21.811548105024137,-13.963521220542251,-23.313921501968387,-15.500171249711386,4400843,T20,1.5366500291691345,1.5023733969442503
1.0,0.6107935743938392,0.0,0.0,-23.854741139816507,-14.574506410994907,-25.77868530979048,-15.24823970854178,4400856,T20,0.6737332975468728,1.9239441699739714
0.9274275138803206,0.11212831585441085,0.3355953115360888,0.0,-22.87235346287696,-12.842653439889977,-24.180354126895676,-13.589569035426079,4404131,T20,0.7469155955361018,1.3080006640187172
0.0,0.0,0.0,0.0,-17.43993536772688,-9.809593964192565,-18.49384740372028,-11.283231269008924,4400862,T20,1.473637304816359,1.0539120359934024
