15_Mar_only,15_Mar_only_n,20_31_Mar,20_31_Mar_n,20_Mar_only,20_Mar_only_n,25_Mar_only,25_Mar_only_n,pre,pre_n,unit_id
,0.0,0.35237833122512635,4.0,0.3705411898321049,2.0,0.34303170860020726,2.0,0.3030801225307983,8.0,4401540
,0.0,0.2613260632522461,4.0,0.2720696447678452,2.0,0.25275788174957825,2.0,0.2144886472649708,8.0,4401548
,0.0,0.23659382311798982,4.0,0.25098920561554766,2.0,0.2262564149873271,2.0,0.18603012888203324,8.0,4404642
,0.0,0.4251281032053142,4.0,0.4360516722033341,2.0,0.41697958335781954,2.0,0.42162313116136196,6.0,4401564
,0.0,0.5021049843262179,4.038661370833558,0.5262544407793547,2.0,0.4840727904656037,2.0,0.35329743850510154,8.0,4405165
0.3105733706815087,0.9777581641659309,0.36797560893040815,4.0,0.37412238951885324,2.0,0.36375235443116644,2.0,0.3366496344810725,6.0,4401582
0.34303848959474387,1.905039300961577,0.3938113482092953,4.0,0.4010147535965744,2.0,0.38926606367373817,2.0,0.412447914337877,6.0,4401592
0.2525288286238493,1.1299267011714467,0.3946981132416819,4.0,0.3827395601607767,2.0,0.4049310729804314,2.0,0.3470003825069257,6.0,4404646
,0.0,0.4656315967988004,4.0,0.48816908528516234,2.0,0.44652291238095626,2.0,0.47528589388024034,8.0,4401617
,0.0,0.17446766956835533,4.0,0.14953145945053528,2.0,0.18582830229071035,2.0,0.11406500202147911,6.969539268827124,4401618
,0.0,0.166298532563744,4.0,0.15645796761128566,2.0,0.1676481765804714,2.0,0.12392266399496533,8.0,4401639
0.3302498328310162,1.7837544920426676,0.44948695847294684,4.0,0.4513333636735471,2.0,0.4487450495349532,2.0,0.48123730031108225,6.0,4401642
,0.0,0.31149401397912896,4.0,0.3177143763575804,2.0,0.30739485486802137,2.0,0.2698253520926882,6.0,4401652
,0.0,0.4636063498172439,4.0,0.4863212729431153,2.0,0.445153386104632,2.0,0.5443010482982727,8.0,4401656
,0.0,0.42671997872789064,2.469713456655784,0.28891810817407826,0.46971345665578534,0.4353072069146372,2.0,0.34793802796389084,6.0,4401659
0.13292278055936377,2.0,0.16328927682199448,4.0,0.1450396133487515,2.0,0.174123509603079,2.0,0.12696545896851605,6.0,4401672
,0.0,0.20528352940835834,2.0,0.19554496687075965,1.0,0.2150220921913204,1.0,0.12779786342878896,2.3939001021239483,4401674
,0.0,0.5889929695518649,6.0,0.593870820804518,2.0,0.5923513055212642,2.0,0.6175665305098709,8.0,4401684
0.4883054528704542,2.0,0.5309996609397002,4.0,0.5513358686847837,2.0,0.5146378577797243,2.0,0.5704208434783115,6.0,4401692
,0.0,0.1357598789438488,2.0,0.1412219796795492,1.0,0.1302977785142137,1.0,0.09300861733494593,2.0,4401698
0.08562255209121963,1.2053742337234377,0.15278530852248454,4.0,0.13351241675157716,2.0,0.15879849891797154,2.0,0.11721271246772601,6.0,4401713
,0.0,0.4629550633914783,4.0,0.4551917337822672,2.0,0.4693742590034202,2.0,0.4130658573916119,8.0,4401727
0.3947636047557805,1.3118166315578292,0.4427947360730383,8.780569766275457,0.43559063374786916,4.0,0.44989273998255186,4.0,0.35596372191547104,12.0,4401734
0.10643919429344574,0.007225052626257886,0.18201917562188893,4.0,0.16674640085735198,2.0,0.18597942123022798,2.0,0.14933699749402002,6.000028885767622,4401740
0.4388086318290553,0.9833536192453641,0.5429374347877989,2.0,0.5258373682216272,1.0,0.560037503397319,1.0,0.5614797106261953,2.0,4404250
,0.0,0.4756136202476004,4.0,0.49356301723050666,2.0,0.4621744263732923,2.0,0.49217249132034907,8.0,4401784
,0.0,0.3048659108216194,4.0,0.3067170823786046,2.0,0.30350142925931206,2.0,0.28842484415305786,6.0,4401802
0.13751238231761043,1.259350753915971,0.22126564222665807,4.0,0.20667370720069794,2.0,0.2269935141890301,2.0,0.19022844204245695,6.0,4404251
,0.0,0.40571547969950134,4.0,0.41977895512505337,2.0,0.3953114967805351,2.0,0.41827053693021504,8.0,4404650
0.3830697916411353,0.5451862781261527,0.4852973152788879,4.0,0.4867060284250398,2.0,0.48350638141549857,2.0,0.46046272296534985,6.0,4401844
,0.0,0.22267367852467387,6.0,0.33205426658760656,2.0,0.21654067061557533,2.0,0.19732907755316118,8.0,4401855
0.41412945402850776,1.950031873682146,0.4721027532031513,4.0,0.4910637240599133,2.0,0.45838057948004696,2.0,0.39404214206984883,6.0,4401861
,0.0,0.423464543184845,4.0,0.4485681829688134,2.0,0.4046635900243263,2.0,0.4461160279329548,8.0,4401875
,0.0,0.5854801615738199,4.0,0.6130633469984356,2.0,0.5667972690530908,2.0,0.6269368508678949,6.0,4401878
,0.0,0.5210168946509173,2.0,0.5139324550730019,1.0,0.5281013350239913,1.0,0.503192690708073,3.0,4404253
,0.0,0.4357656741888423,4.0,0.43192404108720983,2.0,0.43731011604254677,2.0,0.38753018531283484,7.389940539453657,4401898
,0.0,0.343237196006921,4.0,0.3559515366327213,2.0,0.33093260751727704,2.0,0.26306988253144614,6.0,4401905
,0.0,0.37181094606834736,5.829472232036203,0.3938418924297081,2.0,0.3701292251999685,2.0,0.33004854190987143,8.0,4401909
0.1038063184191271,0.1736280389732006,0.15402971343008204,4.0,0.14019919226474525,2.0,0.1587408665257558,2.0,0.11906550426652257,6.590695613012991,4401950
,0.0,0.2777046906319622,4.0,0.2829890485025715,2.0,0.2755766067267837,2.0,0.2825534299338281,7.941343213624089,4401952
,0.0,0.20008745459149735,1.0,,0.0,0.20008745459149735,1.0,0.2122020030656059,3.0,4401954
,0.0,0.2507302495163206,4.0,0.24954276871662415,2.0,0.249355248185802,2.0,0.17825865699548063,8.0,4405170
0.4527538743707119,0.7416182854751814,0.560298695086901,4.0,0.5974043714344061,2.0,0.5239101977819841,2.0,0.592553491652482,6.0,4404214
0.41612889513692425,1.4131640951584703,0.5018710941948356,4.0,0.49566475718028824,2.0,0.5045202777055063,2.0,0.4808262771677447,6.0,4401966
0.625988060369073,0.9602487414865264,0.6507357552330774,2.0,0.6544138582374242,1.0,0.6470576530604064,1.0,0.6694832868379429,2.3339680189517336,4401981
0.2791684018779999,0.864717280253655,0.2722185274623155,2.0,0.2934250633009347,1.0,0.2510119905973877,1.0,0.28041542393757624,3.0,4401983
,0.0,0.23488093884727992,6.0,0.23409228022566433,2.0,0.23688438120138555,2.0,0.1716919294441745,8.0,4401991
,0.0,0.6482068569649682,5.779022445982796,0.66857504908934,2.0,0.6498175804422964,2.0,0.6664535602565228,8.0,4402014
,0.0,0.5832199453804389,6.0,0.6178974054043541,2.0,0.5828651848424743,2.0,0.6955140085978382,8.0,4404652
0.4096918444199662,2.0,0.43998515500101354,4.0,0.44514739522266955,2.0,0.4348777756094933,2.0,0.416555169052238,7.272167487684728,4402056
0.23849213823960497,2.0,0.27149751400384986,2.6223072562358274,0.255287052798063,0.6223072562358275,0.2743316818161032,2.0,0.18507997976800458,6.0,4402077
,0.0,0.4731465388470782,4.0,0.47883147644333374,2.0,0.4699009221344561,2.0,0.4468709087788009,6.0,4402103
0.22902022068955427,1.9933553511048203,0.2504972203449322,2.093103719430683,0.2234395479506536,0.09310371943068331,0.25063195110440684,2.0,0.16671835950844466,6.0,4402138
0.3148014355574311,1.9605807420821926,0.34252822445926884,4.0,0.3329950330663845,2.0,0.35522709699656985,2.0,0.3003343832031194,6.0,4405174
,0.0,0.4857720921763455,4.0,0.5137152083016069,2.0,0.46233090918722347,2.0,0.5162139928257651,8.0,4402146
,0.0,0.23468355772038266,8.0,0.23828150155120617,4.0,0.22828017469734868,4.0,0.3932237578343393,12.0,4402151
,0.0,0.6642490150380504,2.0,0.6590818749703027,1.0,0.6694161583728673,1.0,0.6734893025888091,2.4228874489614767,4402160
,0.0,0.2508301836296945,4.0,0.25612336631693233,2.0,0.24568839357241565,2.0,0.3075650594589213,6.0,4402161
0.4335486966391107,2.0,0.43912845059828465,4.0,0.44772427119467023,2.0,0.43164804198625056,2.0,0.42490861392310947,7.200679684349981,4402163
0.2335086734590054,1.5657501802080116,0.18982903926493566,6.032128514056225,0.1451012226041891,2.0321285140562253,0.19498370686645136,4.0,0.19910416436844763,11.0,4402191
,0.0,0.388048216967694,4.0,0.3955318648088189,2.0,0.3821632611884798,2.0,0.33298189059716343,8.0,4402216
0.32244628327316305,1.1014048022317426,0.41258274606704926,4.0,0.39855366542043125,2.0,0.42528396642450383,2.0,0.4792281291533408,6.0,4402234
,0.0,0.07425327946322244,4.0,0.06670131200673443,2.0,0.07578413729024819,2.0,0.043143130651199485,8.0,4402243
,0.0,0.6300013962966636,6.0,0.652000151482771,2.0,0.6251528599975382,2.0,0.6594831859592482,8.0,4402256
,0.0,0.40094102601945425,2.733798249900058,0.27001678487879793,0.7337982499000577,0.4179117769032922,2.0,0.31667748480767394,6.0,4402282
0.4464551332023599,2.0,0.4573563836360002,4.0,0.46922805166849574,2.0,0.4467358673395176,2.0,0.4079740462160925,6.2994360239689815,4402285
0.36143040657043457,0.0017112632233976348,0.5871937014139356,4.0,0.6101303797542084,2.0,0.573744754229893,2.0,0.6418933383355467,6.0,4402286
0.11834612526479353,0.6512078479460454,0.12995173204662483,4.000241744766576,0.11556441541649894,2.0,0.13265394070232628,2.0,0.08740269195700527,6.0,4402289
,0.0,0.28174366290022335,4.0,0.273725550374106,2.0,0.2834480299332198,2.0,0.21452817438102215,6.0,4402296
0.6303283580867555,2.0,0.6258008937421442,4.0,0.63680465886085,2.0,0.6175576905412659,2.0,0.6379253896638222,6.0,4405440
,0.0,0.6586286100289133,2.4375901197417087,0.6569042793307348,1.0,0.6619986241420275,1.0,0.6570394051997208,3.0,4402320
,0.0,0.6111155048205864,4.205889998885876,0.6317031672406674,2.0,0.5986473140326035,2.0,0.6395113742154082,6.037063170795111,4402323
0.21910607435298343,1.0,0.24275717885612416,2.034021179417756,0.23112655325710332,1.0,0.2553558086522501,1.0,0.20049145007967084,3.0,4402327
0.3096515922795742,0.6859718842097697,0.2984545417789875,4.0,0.31145739037873943,2.0,0.2888654752551752,2.0,0.2606146679173316,6.233202920427594,4402336
0.4203224725126877,1.9267025779145825,0.4016937587314177,4.0,0.4087282987243398,2.0,0.3950623940359679,2.0,0.5440527957051752,6.0,4402340
,0.0,0.40177081992342273,4.0,0.405635846411299,2.0,0.39759313811538277,2.0,0.4018716447523317,6.664118622214033,4402341
0.27207525259713733,2.0,0.31484137695504927,4.0,0.3158799841410107,2.0,0.3141210725835432,2.0,0.3076318003952727,6.0,4402376
0.49183984307895184,2.0,0.5117962179806143,4.0,0.5073524383122963,2.0,0.5156980844044516,2.0,0.4734307902303055,6.0,4402430
,0.0,0.2648630407756949,1.988105013724984,0.22558887157352497,0.9881050137249843,0.3043975178011171,1.0,0.2490413064510348,2.6045796870234383,4402435
0.5222308937666812,1.0,0.49762774018256173,1.273290253096392,0.359351329791722,0.2732902530963921,0.5235624014555585,1.0,0.6128266372322888,3.0,4402467
,0.0,0.4684479407172411,4.0,0.49373181190537496,2.0,0.4465683906870798,2.0,0.48061132844389415,8.0,4402481
,0.0,0.35621910943257934,4.0,0.36911218677242297,2.0,0.34429637282597675,2.0,0.2804346212233863,6.0,4402485
,0.0,0.5434939893223911,6.0,0.6011518240607509,2.0,0.5342205502925119,2.0,0.5916057091882125,8.0,4402488
,0.0,0.36064386667096043,4.0,0.3655396983561529,2.0,0.3560150169581856,2.0,0.2853825069046406,8.0,4402522
,0.0,0.17899849379712535,4.0,0.15140699726960163,2.0,0.1922801200643867,2.0,0.12763431043564982,6.994999925260473,4402531
,0.0,0.3726470278311496,4.0,0.38322418079723414,2.0,0.36363569809476376,2.0,0.4214658125399294,6.0,4402533
,0.0,0.5012784528651494,1.0,,0.0,0.5012784528651494,1.0,0.506243339306334,3.0,4402547
0.22999654518024074,3.889544404315933,0.23544226471150756,8.0,0.2264376476711816,4.0,0.2343755620961162,4.0,0.22088957945586307,12.0,4405444
0.22691200086943322,3.864905209732796,0.15456827703247786,6.403791610688161,0.09906930377636351,2.403791610688162,0.16453850950647025,4.0,0.17116812318963845,10.696372592924316,4402560
0.48511140975721684,2.0,0.5125544320384064,4.0,0.5054982265078672,2.0,0.5169585273086728,2.0,0.48448558535080205,6.0,4402570
,0.0,0.4240809134469406,4.0,0.44179869554617474,2.0,0.4086021813839544,2.0,0.34631768277054353,6.0,4402571
,0.0,0.2113745347448122,2.0,0.19812402748353897,1.0,0.22462504256886798,1.0,0.16535495665968472,2.763163906822471,4402576
0.3089414974059133,1.047230842055436,0.419928485941349,4.0,0.4306848717580393,2.0,0.41147445418692613,2.0,0.4494773802044126,6.0,4402608
,0.0,0.13202451134543586,4.0,0.12176319872172316,2.0,0.1336105829293408,2.0,0.0972166035975917,7.7667486139255475,4404667
,0.0,0.48102324571687777,4.0,0.4970820236292955,2.0,0.4680426591804173,2.0,0.48452194287398065,8.0,4402616
,0.0,0.375131150215951,4.0,0.3808194727660007,2.0,0.3721564094616947,2.0,0.3697896487191655,6.0,4402645
,0.0,0.1086895480325511,4.0,0.09255018212513413,2.0,0.11295042303982715,2.0,0.07203695365202759,8.0,4402646
,0.0,0.38965972976954133,4.0,0.3943273017693513,2.0,0.38468652571098283,2.0,0.4206256041764757,6.048456511343711,4402662
0.25503301417428476,0.788036036036036,0.3234910631840293,4.000252252252252,0.3316849198121208,2.0,0.31751372567383007,2.0,0.3150566387439634,6.2254414414414425,4404670
,0.0,0.099039845910568,4.0,0.1133819826191776,2.0,0.07857673728759876,2.0,0.128195708610318,6.3325140590557645,4404671
,0.0,0.30612785363015316,4.0,0.30574859039157953,2.0,0.30646226671484217,2.0,0.2713475023579246,6.0,4402696
,0.0,0.4639162940312712,4.0,0.4969146728539499,2.0,0.43563671929468395,2.0,0.5082606878428173,8.0,4402698
0.38045834602589595,0.36710593873010433,0.5734050399606011,4.0,0.595530364788009,2.0,0.559203733796503,2.0,0.5740507565784309,6.0,4402700
0.3371582195662512,1.7642223887926802,0.41590979383731846,4.0,0.4243753318333497,2.0,0.408555232696918,2.0,0.40258581146912537,7.352218976970199,4402702
0.3229339968686724,0.053151790216843166,0.4120808374257544,4.0,0.41325171586244447,2.0,0.4107758908071202,2.0,0.44579353563463725,6.0,4402725
0.2995236407985281,1.998296583703984,0.322193757228372,4.0,0.31839947385884376,2.0,0.3249444976975002,2.0,0.2933361961587303,6.0,4402769
0.2217986601005666,2.0,0.2699019106710081,4.0,0.25935306479549514,2.0,0.28160951168886333,2.0,0.2204354461838584,6.0,4402771
,0.0,0.621377077146627,5.805566370284631,0.6309403019422976,2.0,0.6146763040690124,2.0,0.6182465521358865,8.0,4402775
0.23391897405504186,0.8500516709796987,0.2601052524349391,2.0,0.2588977698228336,1.0,0.26131273539753425,1.0,0.21264784495688926,3.0,4402780
,0.0,0.2558729642734409,2.081486331913201,0.2848937743855568,1.0,0.23216075274771003,1.0,0.15804926009674466,3.0,4402789
,0.0,0.4310277367969112,6.0,0.43336871232946317,2.0,0.44442484897401596,2.0,0.3132300310668196,8.0,4402795
,0.0,0.5970189932549967,4.9877964237904,0.6122856880962949,2.0,0.596910808069411,2.0,0.5012111881401244,8.0,4404144
0.6095687866785241,2.0,0.558382924229749,4.0,,0.0,0.5493598616117732,2.0,0.5384847251683893,8.0,4402802
0.4466329227691124,2.5666337611056274,0.5102243276338077,8.0,0.47431398185804213,4.0,0.5492809420624977,4.0,0.4682625041181771,12.0,4402870
,0.0,0.25816599451175376,5.674834735975789,0.2531735667036162,2.0,0.26212051537533815,2.0,0.17133588078547873,8.0,4404676
,0.0,0.4297542265785077,6.0,0.4404662934499202,2.0,0.4201449595701503,2.0,0.29703291401328236,8.0,4404677
,0.0,0.4044403636151601,5.678502767634798,0.4201472789687851,2.0,0.3820865163312453,2.0,0.29874085570162917,8.0,4404678
,0.0,0.5122734149458444,4.0,0.5230113534092298,2.0,0.5034019516325239,2.0,0.540301827646149,8.0,4403000
,0.0,0.32895817123656823,4.0,0.3412513263442904,2.0,0.3224545433828974,2.0,0.30907995135050437,6.0,4403012
0.3560891718099762,0.22574770506366593,0.5383940288621438,2.0,0.5238008680534527,1.0,0.5529871896863152,1.0,0.5678446642163888,2.4040864672786495,4404261
0.22998827216222195,0.24948604350352738,0.3629356015821824,2.0,0.3430019318118419,1.0,0.3828692734326684,1.0,0.2766630270174723,2.003305568226553,4404262
,0.0,0.292472068595278,4.0,0.30495469077013154,2.0,0.28506317681975063,2.0,0.2605985791139924,8.0,4403072
,0.0,0.29247849407802406,4.0,0.29959924892364487,2.0,0.28972059903879066,2.0,0.2866426898301886,6.764129181084199,4403073
,0.0,0.3323053831631069,4.0,0.3416087673347784,2.0,0.3251275436081862,2.0,0.2835496760856958,7.972640117368701,4404345
,0.0,0.32298252199906513,4.0,0.33045057072227224,2.0,0.3166964274220656,2.0,0.29595492165294895,6.0,4403095
,0.0,0.30013910682171197,4.0,0.30429570909457937,2.0,0.2982012132515448,2.0,0.2509186243462136,6.0,4403096
,0.0,0.3086384108700488,4.0,0.31830956878634337,2.0,0.30251715767535914,2.0,0.2754675880862102,6.0,4403097
,0.0,0.3238682267214663,4.0,0.32259523167207965,2.0,0.32273448666358096,2.0,0.29546482519956707,6.0,4403098
,0.0,0.27760609408512127,4.0,0.28115376237185535,2.0,0.27638700002617855,2.0,0.26618390014644155,6.0,4403099
,0.0,0.13668897812291836,4.0,0.1264877776362264,2.0,0.13874402821963538,2.0,0.09424268114962878,7.53843013616038,4404686
,0.0,0.14088492155245647,4.0,0.13161175299871825,2.0,0.1426018482535602,2.0,0.10425042494443176,7.580944418541083,4405204
,0.0,0.1577361599671236,4.0,0.15172948531469294,2.0,0.15766402540407834,2.0,0.11550134954271749,7.021018444757641,4404687
,0.0,0.10029408987092565,4.0,0.08662575014774154,2.0,0.10292859593523303,2.0,0.07274514791116166,8.0,4404346
,0.0,0.545663552197665,4.0,0.5616340974789702,2.0,0.535098060510193,2.0,0.5823262047001743,6.0,4404347
0.12615553673222935,0.30542096229961824,0.1558116796091938,4.0,0.1321589258490937,2.0,0.1638640529132508,2.0,0.10211120883920569,6.0,4404348
0.5229436783317427,0.0023994341218949522,0.40315252589238176,4.0,0.4052280920570394,2.0,0.4016720809326247,2.0,0.38646505306139073,6.0,4404349
0.054366162276720975,0.23868163539344373,0.02456228512694364,4.0,0.003844051055162269,2.0,0.0301629003091252,2.0,-0.0084387003115703,6.0881771543667496,4404350
0.5109903859241869,1.2220822686867963,0.5871760039587449,4.0,0.6150789575114822,2.0,0.5683305190539152,2.0,0.6174135838347059,6.0,4403165
,0.0,0.46934874504519486,4.0,0.49212794527287285,2.0,0.4509943527584054,2.0,0.5539262916661215,8.0,4403200
,0.0,0.33885751471500714,4.0,0.3477356327188254,2.0,0.33148153630304705,2.0,0.3071868114799297,7.566085252714612,4403237
,0.0,0.35788536771537427,4.0,0.37722787221705123,2.0,0.34249022219672753,2.0,0.33498805326437553,6.021661721068248,4403242
,0.0,0.3521075413068611,4.0,0.3646585035813117,2.0,0.34314042883070456,2.0,0.30005216691825093,6.351991508854254,4403273
,0.0,0.2911089231859341,4.0,0.2886475002302758,2.0,0.289841411710296,2.0,0.2471417815243906,8.0,4404269
0.2516510192809857,0.010876983515048984,0.2853676598972524,3.9513329801316415,0.28545023941539055,1.9587303671516318,0.2842532977720177,1.9926026129800094,0.26393766090810805,5.9848158898010695,4404365
0.2145073786821601,1.0,0.22387378476019992,2.361058066341326,0.21569987788845957,1.0,0.23839089585287293,1.0,0.19370049272087994,3.0,4404479
,0.0,0.40184158121482205,4.0,0.4017105266300504,2.0,0.40328678961896225,2.0,0.32715016513679507,8.0,4404523
,0.0,0.39839809438509993,4.0,0.42646158726822603,2.0,0.37645863844258615,2.0,0.4178320137259635,8.0,4405212
0.09424559654352196,1.3369234205236673,0.11467353708968954,4.001566010221107,0.10337643610369794,2.0,0.11611627002522598,2.0,0.08772494260057812,6.0,4404699
0.29885726760935477,0.9333787573687319,0.2525681681123805,4.0,0.2530076429734207,2.0,0.24974540017383737,2.0,0.19833115531246406,6.505581681135439,4404700
,0.0,0.3862443874484207,4.0,0.38036067681557467,2.0,0.3910588577070661,2.0,0.32594654633951714,8.0,4404702
0.4155798359407536,2.0,0.4333572272674088,4.0,0.4310124989887261,2.0,0.4343136620717621,2.0,0.44136378429631223,6.0,4404777
0.5246428166779867,2.0,0.5308130661829752,4.0,0.5386400914197912,2.0,0.5237182656714532,2.0,0.49340911170231155,6.0,4404760
,0.0,0.5803214414771899,6.0,0.6027380414756306,2.0,0.5804813995103546,2.0,0.6207253318909216,8.0,4404703
0.3633246742656731,0.12500601453110716,0.1334042043961494,4.0,0.12169433480779944,2.0,0.13699041639654927,2.0,0.1211710114109823,6.0,4404746
,0.0,0.5056816330168498,4.0,0.5439996486813287,2.0,0.471392513105935,2.0,0.5694688531356632,6.0,4404728
,0.0,0.6812567049737407,1.1403548169773186,0.6610275087420145,0.14035481697731864,0.6924546726552727,1.0,0.653222486328129,2.934710681937271,4404715
0.3589363616957745,1.0554242477118065,0.418054004562088,4.0027601085008175,0.4259704215206041,2.0,0.4097750576131188,2.0,0.34107663829481577,6.0,4404737
0.4309707235882704,0.06709923046775369,0.6067602453717882,2.0,0.6207327634806503,1.0,0.5927877249848836,1.0,0.6575242607414234,2.9789296223257673,4404745
0.17076704872010326,3.998215420907914,0.1478360291336544,8.0,0.12880082943529947,4.0,0.15059117646284786,4.0,0.11272114513041942,12.0,4405475
,0.0,0.22087220236571872,1.0264469578783153,0.13761837753391584,0.026446957878315133,0.22210812251718476,1.0,0.16782005646497059,3.0,4405476
,0.0,0.3833257278653076,2.147364655672188,0.25579588498699746,0.14736465567218848,0.3854825567474822,2.0,0.34456059367118574,6.0,4405322
,0.0,0.32394192054059884,4.0,0.32385916420341826,2.0,0.32370739154454126,2.0,0.27096996473528256,8.0,4404618
,0.0,0.4127632486910458,4.0,0.4024679286294099,2.0,0.422282150088503,2.0,0.3389992438652107,8.0,4405303
0.543707755365362,1.0,0.6442003001318576,2.0,0.6319354576287587,1.0,0.6564651372175596,1.0,0.5629978855877292,3.0,4405283
0.1840719580424539,1.101986831688903,0.2301330385666624,4.0,0.22794834387698634,2.0,0.22891628317489887,2.0,0.2490019442532322,6.0,4405292
,0.0,0.4233787544579767,4.991619130781422,0.432151501591882,2.0,0.4261798269734216,2.0,0.3534353741755029,6.0,4405479
,0.0,0.5814028792300049,4.0,0.5935615325261601,2.0,0.570560889386292,2.0,0.5609455097243952,6.0,4405270
,0.0,0.1660381798973422,1.0,,0.0,0.1660381798973422,1.0,0.15327506760068216,3.0,4405305
0.14751685867203118,1.582535885167464,0.2305091831353903,4.0,0.2167237462786831,2.0,0.2357169235668484,2.0,0.1997134550116389,6.0,4405238
,0.0,0.17752850272486484,4.0,0.15677426846098874,2.0,0.1855365034152132,2.0,0.11528852378305335,6.0,4401813
,0.0,0.33690800454404324,5.638611886717193,0.3526639817534884,2.0,0.32806324233975065,2.0,0.2855788380829358,8.0,4405299
0.2298094527172161,1.8220116911912922,0.24320929499933377,4.0,0.2292616343390898,2.0,0.2576147185074484,2.0,0.13355788193492407,6.0,4405529
,0.0,0.20429860336205768,2.7098553874446205,0.17187630013508787,0.7098553874446207,0.20989436539461262,2.0,0.3628191175077069,6.0,4405549
0.46086827528475327,2.0,0.4642992565293671,4.0,0.4732423050280438,2.0,0.4573903239259163,2.0,0.4629523032449129,6.0,4405566
0.569091053913553,0.4125439307921059,0.6570651349790105,2.0,0.6575495718014087,1.0,0.65658069829498,1.0,0.6834386461058933,2.3180530578182115,4405569
,0.0,0.30368409035581895,4.0,0.30507885274993884,2.0,0.301319311177486,2.0,0.21493661131884406,8.0,4405574
,0.0,0.14463581771028858,4.0,0.1316973015527122,2.0,0.1483729250394398,2.0,0.10557122900455568,8.0,4405555
0.1406421230464793,0.13609252973934816,0.17875401481795034,4.0,0.1645026480206453,2.0,0.18652620176581622,2.0,0.13849531856679784,6.0,4405525
0.2015338900640453,1.8176183288222643,0.35533157465828213,4.0,0.3398973344315821,2.0,0.36465233802253044,2.0,0.2095076235540451,6.760462211118053,4405506
,0.0,0.6333821418491128,1.1148683531233865,0.4163521981585339,0.11486835312338659,0.6452527755739672,1.0,0.5440350440732277,2.008604371020478,4405582
,0.0,0.687356169353648,1.8116112198303977,0.6186010806104644,0.8116112198303977,0.7388974826416,1.0,0.6752324330830063,3.0,4405583
0.10093369978503272,1.193307201715158,0.10946618827799066,4.0,0.09194058421281409,2.0,0.11752580308649845,2.0,0.06672129437272967,6.0,4405552
0.4650792327881683,2.0,0.49151611070674883,4.0,0.5013636030172938,2.0,0.4826796938508601,2.0,0.5072783892165695,7.99221228728007,4405531
,0.0,0.5028115112187556,5.537360548527981,0.5242142116315327,2.0,0.4958825167790189,2.0,0.5261295774410468,8.0,4405534
0.20705514387266252,1.9137459109419857,0.26882993180651205,4.0,0.27859534146737347,2.0,0.26024341864283934,2.0,0.24129641285014808,6.0,4405542
0.3309962559429326,0.9454892716416885,0.4505729009287959,4.0,0.4607772324585194,2.0,0.4384966986608809,2.0,0.3393971875484552,6.0,4405512
,0.0,0.42928471741845825,4.495487209337849,0.43596774144086753,2.0,0.42247962146785273,2.0,0.3718711572841883,8.0,4400729
0.27984597466609545,0.9580428450278382,0.33430957429322267,1.0,,0.0,0.33430957429322267,1.0,0.2927659978415185,4.0,2723788
0.22295125034534005,0.03235888567082701,0.17624867487455614,1.0,,0.0,0.17624867487455614,1.0,0.15871486344439906,4.0,2723789
0.2644156192444112,0.8378626252602935,0.24683013692497427,1.0,,0.0,0.24683013692497427,1.0,0.16148475826552358,3.0,2716605
0.17308992882473337,1.0,0.22002847220899693,1.0,,0.0,0.22002847220899693,1.0,0.1419484272653098,3.9789983844911148,2714956
0.22379632129360527,1.0,0.263128215848833,1.0621127667606758,,0.0,0.26417801883547753,1.0,0.19979859787990384,2.0,2722509
0.2211316804282993,1.0,0.2587788547467391,1.0,,0.0,0.2587788547467391,1.0,0.19269828689411805,2.0,2723792
0.19192786045913554,1.0,0.23444571931893643,1.0,,0.0,0.23444571931893643,1.0,0.17158765380725535,2.0,2722698
0.3087645026401008,1.0,0.32035213418791486,1.0,,0.0,0.32035213418791486,1.0,0.28315920874199935,2.0,2722699
0.29766724705134523,1.0,0.301076185843728,1.0,,0.0,0.301076185843728,1.0,0.2764604930466199,2.0,2722700
0.27272142089415036,1.0,0.2814834770083761,1.0,,0.0,0.2814834770083761,1.0,0.23475726173271683,2.0,2722702
0.38423023382318156,1.0,0.4094696412507371,1.0,,0.0,0.4094696412507371,1.0,0.31714401172999157,2.038709458158214,2725352
0.12431719790617224,1.0,0.11539331871463562,3.0,,0.0,0.17110740578156539,1.0,0.14161135818521497,2.0,2723730
0.19288761978752839,1.0,0.19999932471204562,1.0135272697460562,,0.0,0.20008880399266438,1.0,0.14466719596037958,3.0,2724430
0.10996698874298051,1.0,0.1288333291661688,2.0,,0.0,0.1450297298442743,1.0,0.07978726754248175,3.07516744987643,2725354
0.1629683978088437,1.0,0.19485892349686312,1.0,,0.0,0.19485892349686312,1.0,0.139479532562537,4.0,2701301
0.1669986014020134,1.0,0.17484642407243528,2.8784164060127857,,0.0,0.19005998471005245,1.0,0.1235203867279405,4.068151606853078,2725357
0.12685480667182347,1.0,0.14819324212394264,1.0,,0.0,0.14819324212394264,1.0,0.11770761851662401,4.0,2701531
0.11129797546890569,1.0,0.13746507485888546,2.2907538916535324,,0.0,0.1402527777237661,1.0,0.08349625236371644,3.0778330706430306,2701578
0.34154975480422295,1.0,0.3899365004531186,3.0,,0.0,0.36208606903895,1.0,0.27141702455415156,4.026736407518354,2700885
0.04294146334669449,1.0,0.08628586990293365,2.7743222067358047,0.13382806058032962,0.9980589481309993,0.08068455918252215,1.0,0.05246376965074238,4.0,2716341
