base_vh,base_vv,unit_id
0.9831820226557068,0.5756826019983915,2712663
0.9845310523462439,0.40835491837841076,2718782
0.45672961166718257,0.09606851718088949,2712311
0.7602126778505883,0.44984463263441726,2717353
0.7310711802231248,0.010712810021465935,2712282
0.6233239436619719,0.12828521126760567,2712026
0.16179286647457808,0.023274334699429102,2722355
0.0009532462503165075,0.0,2711800
0.5009954344734676,0.07541351695232396,2723845
0.8183172272173476,0.12547947780754365,2725417
0.4792553250284627,0.02551150117719882,2711691
0.7619456382238053,0.3395304229660469,2711665
0.3042275896560854,0.0015003971639551644,2717366
0.9473642662924304,0.6035479343917198,2711595
0.8858994987313572,0.4208954762052107,2711524
0.13347290640394088,0.0,2711438
0.4807757210727174,0.043702708154017895,2716656
0.9633012143522894,0.6586469795417519,2711060
0.8569392322258564,0.0,2722386
0.7773690367178859,8.468879514309762e-05,2717377
0.9964735123958163,0.8113399944765852,2716683
0.48271875857204455,0.22741878600258636,2710825
0.3752130612642449,0.0031046069932794402,2710761
0.02883332698098105,0.0,2722389
0.04176528043878433,0.0,2716695
0.14924161153823232,0.010921389832528756,2710593
0.5835345457767538,0.014121790753826729,2710539
0.7978483334128731,0.270015067120271,2710464
0.0,0.0,2709995
0.4991890952619997,0.14428312159709625,2722411
0.5069203082877289,0.0,2709503
0.8141570695655292,0.0,2709445
0.5069331766724482,0.0,2725422
0.9094681541289693,0.4207547849908084,2709266
0.9584536715866266,0.589577618778089,2709265
0.9779091517278102,0.5840330589043781,2709264
0.8876609454769435,0.1289103680276702,2709232
0.015276779295470881,0.0,2723851
0.8828800493556848,0.5028533755114756,2722443
0.1781839066313868,0.0,2722446
0.479482899050209,0.0077242038516683615,2701313
0.24365648619466296,0.0,2719232
0.6489367047056971,0.0,2722450
0.8223993619502131,0.013216126361599113,2725427
0.7238895357115934,0.0,2701450
0.6670873515159105,0.010090013712399284,2717058
0.8500866661568658,0.5197059298343999,2717084
0.7578349004651331,0.11626509862462565,2722478
0.0066539115646258515,0.0,2723855
0.9647606666685631,0.5901336693795,2722482
0.8184746374603235,0.38098430752929163,2713002
0.3405002071719806,0.0072040139136005776,2722487
0.006825299108696232,0.0,2712505
0.9330427878376626,0.6200406437238324,2712382
0.9379690406823685,0.7403278458352344,2712364
0.7489618885096703,0.007610921501706486,2722494
0.10385541939231202,0.0,2723858
0.017996260517295106,0.0,2709641
0.030877936760289704,0.0,2709639
0.38554260558017417,4.835087261237346e-05,2722510
0.9425504925376091,0.46437278258973663,2717145
0.34066400399400903,0.05465551672491263,2722576
0.35177651829294276,0.02805322179353117,2722579
0.06313067925096631,0.0,2725434
0.21344052953753334,0.0,2723862
0.9173929358985711,0.7215131698226174,2725435
0.9828289096436172,0.6702263033454564,2722628
0.4810644938864237,0.052361477364240704,2722629
0.9350354971188439,0.20562860144535358,2718783
0.8578173781335972,0.2881827455101852,2718971
0.8235411415627093,0.4484733433302493,2722636
0.8968682900987921,0.5809752991101367,2722637
0.8545860431506144,0.4341987543443103,2716573
0.027999240698557325,0.0,2723866
0.11037635725365331,0.0,2718953
0.1403472630959388,0.002501471453796351,2722688
0.48658856856207017,0.0,2722690
0.17053141473144326,0.0,2725437
0.8894455174633832,0.09256800257524544,2722693
0.7197517742654368,0.1554222237460143,2722694
0.821291565027603,0.11464372833483118,2722695
0.5376292875354788,0.037215567421946406,2722701
0.7050369255036922,0.2717932171793216,2722771
0.41323406317458933,0.0,2723870
0.6469497600934905,0.26213297675098035,2723871
0.16994035334773921,6.474534845137221e-05,2713418
0.056631279263210245,0.0,2716839
0.5410143921222067,0.06904115641964398,2723873
0.35878427793459017,0.03599598667867439,2722827
0.15675718849840253,0.020239616613418533,2711466
0.28567532491959297,0.03397784339910095,2723875
0.6586384819637289,0.18707150207560996,2723876
0.5645346399928527,0.01794366061672314,2722842
0.7273331097673108,0.02488722536536818,2722843
0.7290249433106576,0.054185836184184655,2722844
0.5337896016972473,0.007922558653564485,2722853
0.2714229426995383,0.010345603962625233,2723658
0.3016190699664592,0.014686193046142805,2723659
0.6994294309242789,0.18648500658555917,2725438
0.5909966261606909,0.0,2723618
0.8519969189924451,0.3577328373129681,2723705
0.9418728238959134,0.006468755726589701,2716739
0.9363984446000507,0.6011233444078604,2723750
0.7017269369628205,0.04622126531276286,2722916
0.8047008713585612,0.0,2725441
0.5329286994837678,0.08376892671231397,2724566
0.6397550205559408,0.12599184529751126,2724535
0.7732285835036388,0.15425898372595226,2724522
0.37553962533169616,0.0020594875044556214,2724545
0.2149653379549394,0.0016551126516464478,2723883
0.4144343144624506,0.12119163303615298,2722264
0.9730037369083921,0.749337133766406,2725442
0.9603993381381248,0.6871036879920929,2711876
0.38483912015997096,0.0,2724499
0.0,0.0,2723887
0.00461723150798781,0.0,2700165
0.6490190717068837,0.0,2725450
0.2676694900362,0.016588760411907356,2724533
0.553093970253817,0.33933388889673577,2716276
0.1745811691200922,0.04196036738154007,2716314
0.9563132867865705,0.9275468633332897,2715387
0.8525755893190656,0.5182852960476506,2721833
0.24014834634468507,0.05222604189598821,2713102
0.0,0.0,2716585
0.37001800435895,0.05950914431915096,2711496
0.9715508160290917,0.7169908656690577,2711495
0.5921314825853701,0.4713786936898579,2716747
0.6917469162141735,0.1780605685377152,2725487
0.4743579177390604,0.13800500620477402,2725491
0.8183717413037354,0.2858168208966704,2711967
0.5989951741918424,0.22673894361076224,2721900
0.6035369824302742,0.32087019289839047,2715362
0.4521620208358476,0.11832991432363951,2721901
0.05037845580154839,0.0022596219146282736,2725500
0.03303649240200743,0.015446413366857323,2721903
0.028239592204490193,0.0,2721904
0.2142380026421649,0.06899315709005628,2717510
0.24821286399132692,0.08056087273220063,2722224
0.6258792302587924,0.07896483078964833,2702910
0.3509389671361503,0.28909353557240886,2701547
0.5224761051373953,0.2001568100358422,2700609
0.4164323225478571,0.0,2722263
0.0,0.0,2700262
0.3052639046538026,0.0,2715149
0.5067437705847987,0.0,2712897
0.3973145274707394,0.001043155851552239,2712848
0.7544831880448317,0.0,2712565
0.19299577802751877,0.043890289463293146,2712316
0.6552990962781542,0.09688270217482288,2712271
0.005872756933115824,0.0,2712127
0.5909587843008636,0.0397124740352028,2712071
0.0,0.0,2711934
0.15499500716363482,0.0,2725545
0.031991174848317705,0.0,2711369
0.0,0.0,2711353
0.3267462682341618,0.0,2719003
0.0326045328045345,0.0,2710752
0.4535965153239416,0.006671114076050702,2709714
0.0,0.0,2708599
